Date,Description,Original Description,Category,Amount,Status
2025-05-07,"Blu Omega Payroll","BLU OMEGA LLC    PAYROLL    ***********4961",Paycheck,3139.58,Posted
2025-05-05,"Google Apps Comme","GOOGLE           APPS_COMME ***********7DPR",Entertainment,-57.60,Posted
2025-05-05,"Google Apps Comme","GOOGLE           APPS_COMME ***********60GX",Entertainment,-14.40,Posted
2025-05-05,"Disney+","PAYPAL           INST XFER  ***********PLUS",Television,-12.00,Posted
2025-05-05,"Sharkeys Cuts for Kidsb","SHARKEYS CUTS FOR KIDSB  GILBERT      AZ",Hair,-47.80,Posted
2025-05-05,"OpenAI","OPENAI *CHATGPT SUBSCR   OPENAI.COM   CA",Business Services,-21.26,Posted
2025-05-05,"Posit Software","POSIT SOFTWARE  PBC      WWW.POSIT.CO MA",Electronics & Software,-13.82,Posted
2025-05-05,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-2.01,Posted
2025-05-05,"ATM Deposit","ATM DEPOSIT",Income,7200.00,Posted
2025-05-02,"Interest Paid","INTEREST PAID",Interest Income,0.05,Posted
2025-05-02,"Taxes Withheld","TAX WITHHELD",Taxes,-0.01,Posted
2025-05-02,"Overdraft Credit Card Advance","OD CC ADVANCE",Finance Charge,100.00,Posted
2025-05-01,"Stash","STASH CAPITAL (S ACH        ***********5269",Investments,-100.00,Posted
2025-04-29,"City of Chandler","CITY OF CHANDLER UTILITY    ***********9162",Utilities,-66.73,Posted
2025-04-29,"Stash Cash","Stash Cash Mngt  Stash      ***********IL24",Investments,-30.00,Posted
2025-04-28,"Cox Communications","COX COMM PHX     BANK DRAFT ***********fVcV",Utilities,-135.95,Posted
2025-04-28,"Stash","STASH CAPITAL (S ACH        ***********9141",Investments,-100.00,Posted
2025-04-28,"PayPal Purchase","PAYPAL           INST XFER  *********** 8ED",Uncategorized,-8.44,Posted
2025-04-28,"PayPal Purchase","PAYPAL           INST XFER  ***********1518",Uncategorized,-1.99,Posted
2025-04-28,"Sport Clips","SPORT CLIPS - AZ101 - G  GILBERT      AZ",Hair,-67.99,Posted
2025-04-28,"Circle K","CIRCLE K # 03462         GILBERT      AZ",Gas,-50.00,Posted
2025-04-28,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-16.90,Posted
2025-04-28,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-2.00,Posted
2025-04-25,"Costco","COSTCO WHSE #0644        GILBERT      AZ",Shopping,-134.28,Posted
2025-04-25,"Circle K","CIRCLE K # 03462         GILBERT      AZ",Fast Food,-27.62,Posted
2025-04-25,"Mobile Deposit","DEPOSIT@MOBILE",Income,115.38,Posted
2025-04-25,"Mobile Deposit","DEPOSIT@MOBILE",Income,115.38,Posted
2025-04-24,"Amazon Store Card","AMZ_STORECRD_PMT PAYMENT    ***********6199",Credit Card Payment,-182.00,Posted
2025-04-23,"Transfer to Venmo","VENMO            PAYMENT    ***********0277",Transfer,-227.63,Posted
2025-04-23,"Blue Sky Pest Co","Blue Sky Pest Co WWP*Blue S ***********841e",Uncategorized,-50.00,Posted
2025-04-23,"Amazon","AMAZON MARKETPLA INTERNET   ***********3746",Shopping,-35.30,Posted
2025-04-23,"Amazon","AMAZON.COM SERVI INTERNET   ***********6408",Shopping,-27.48,Posted
2025-04-23,"Chandler Air Inc","CHANDLER AIR INC.        480-8990267  AZ",Home Improvement,-6200.00,Posted
2025-04-23,"Blu Omega Payroll","BLU OMEGA LLC    PAYROLL    ***********3380",Paycheck,3139.58,Posted
2025-04-22,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********4749",Financial,-108.96,Posted
2025-04-22,"Stash Cash","Stash Cash Mngt  Stash      ***********P7H7",Investments,-30.00,Posted
2025-04-22,"Trust","PMS CC TRUST             800-2587482  CA",Doctor,-112.99,Posted
2025-04-21,"Rocket Money Premium","Rocket Money     Premium    ***********L2Z5",Financial,-10.78,Posted
2025-04-21,"Circle K","CIRCLE K # 03462         GILBERT      AZ",Fast Food,-23.70,Posted
2025-04-21,"Circle K","CIRCLE K # 03462         GILBERT      AZ",Fast Food,-15.88,Posted
2025-04-17,"Posit Software","POSIT SOFTWARE  PBC      POSIT.CO     MA",Business Services,-15.95,Posted
2025-04-16,"Chandler Air Inc","CHANDLER AIR INC.        480-8990267  AZ",Home Improvement,-85.00,Posted
2025-04-15,"Salt River Project SurePay","SRP              SUREPAY-S1 ***********8008",Bills & Utilities,-230.30,Posted
2025-04-15,"Transfer to Venmo","VENMO            PAYMENT    ***********8511",Transfer,-182.15,Posted
2025-04-15,"Stash Cash","Stash Cash Mngt  Stash      ***********NC33",Investments,-30.00,Posted
2025-04-15,"Republic Services","REPUBLICSERVICES RSIBILLPAY ***********5169",Utilities,-1.28,Posted
2025-04-14,"Check #995001","CHECK # 0000995001",Check,-9259.58,Posted
2025-04-14,"Transfer to Venmo","VENMO            PAYMENT    ***********5411",Transfer,-97.55,Posted
2025-04-14,"Amazon","AMAZON.COM SERVI INTERNET   ***********5424",Shopping,-29.75,Posted
2025-04-14,"PayPal Purchase","PAYPAL           INST XFER  ***********X.CO",Uncategorized,-18.32,Posted
2025-04-14,"Transfer to Venmo","VENMO            PAYMENT    ***********6163",Transfer,-2.56,Posted
2025-04-14,"The Mexicano Chan","TST* THE MEXICANO- CHAN  CHANDLER     AZ",Restaurants,-141.35,Posted
2025-04-14,"Circle K","CIRCLE K # 03462         GILBERT      AZ",Fast Food,-16.99,Posted
2025-04-14,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-1.00,Posted
2025-04-14,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-1.00,Posted
2025-04-11,"Waste Management","WASTE MANAGEMENT PAYMENT    ***********3001",Utilities,-26.11,Posted
2025-04-11,"Wa Chandler Az","WA552506                 CHANDLER     AZ",Cash,-100.00,Posted
2025-04-10,"Stash","STASH CAPITAL (S ACH        ***********6580",Investments,-25.00,Posted
2025-04-10,"Country Place","FCB*COUNTRY PLACE A      866.800.4656 NE",Mortgage & Rent,-99.35,Posted
2025-04-10,"Copper Still Moons","TST* COPPER STILL MOONS  GILBERT      AZ",Restaurants,-49.69,Posted
2025-04-09,"Amazon","AMAZON MARKETPLA INTERNET   ***********2642",Shopping,-29.75,Posted
2025-04-09,"PayPal Purchase","PAYPAL           INST XFER  ***********4E74",Uncategorized,-12.75,Posted
2025-04-09,"PayPal Purchase","PAYPAL           INST XFER  ***********RRIS",Uncategorized,-7.00,Posted
2025-04-09,"Posit Software","POSIT SOFTWARE  PBC      WWW.POSIT.CO MA",Electronics & Software,-13.82,Posted
2025-04-09,"Blu Omega Payroll","BLU OMEGA LLC    PAYROLL    ***********0747",Paycheck,3215.58,Posted
2025-04-08,"Amazon","AMAZON.COM SERVI INTERNET   ***********3110",Shopping,-401.81,Posted
2025-04-08,"Stash Cash Ayi","Stash Cash Mngt  Stash      ***********AYI1",Investments,-30.00,Posted
2025-04-07,"Lakeview Loan Servicing","LAKEVIEW LN SRV  MTG PYMT   ***********8233",Mortgage & Rent,-2840.68,Posted
2025-04-07,"Transfer to Venmo","VENMO            PAYMENT    ***********6871",Transfer,-276.76,Posted
2025-04-07,"Google Apps Comme","GOOGLE           APPS_COMME ***********NN6A",Entertainment,-57.60,Posted
2025-04-07,"Google Apps Comme Om","GOOGLE           APPS_COMME ***********OM6D",Entertainment,-14.40,Posted
2025-04-07,"Fry's Food and Drug","FRYS-FOOD-DRG #0072      GILBERT      AZ",Groceries,-100.07,Posted
2025-04-07,"Circle K","CIRCLE K # 03462         GILBERT      AZ",Fast Food,-14.88,Posted
2025-04-04,"OpenAI","OPENAI *CHATGPT SUBSCR   OPENAI.COM   CA",Business Services,-21.26,Posted
2025-04-03,"Interest Paid","INTEREST PAID",Interest Income,0.06,Posted
2025-04-03,"Taxes Withheld","TAX WITHHELD",Taxes,-0.01,Posted
2025-04-03,"Disney+","PAYPAL           INST XFER  ***********PLUS",Television,-12.00,Posted
2025-04-03,"Stash","Stash Financial  Stash Subs ***********141E",Investments,-9.00,Posted
2025-04-02,"Stash","STASH CAPITAL (S ACH        ***********2257",Investments,-75.00,Posted
2025-04-02,"Amazon","AMAZON.COM SERVI INTERNET   ***********8438",Shopping,-43.69,Posted
2025-04-02,"Amazon","AMAZON.COM SERVI INTERNET   ***********2634",Shopping,-14.66,Posted
2025-04-02,"Walgreens","WALGREENS STORE 1925 W   CHANDLER     AZ",Pharmacy,-33.98,Posted
2025-04-01,"Stash Cash","Stash Cash Mngt  Stash      ***********Q2TL",Investments,-30.00,Posted
2025-04-01,"Posit Software","POSIT SOFTWARE  PBC      WWW.POSIT.CO MA",Electronics & Software,-13.82,Posted
2025-03-31,"City of Chandler","CITY OF CHANDLER UTILITY    ***********4138",Utilities,-66.73,Posted
2025-03-31,"Amazon","AMAZON MARKETPLA INTERNET   ***********6016",Shopping,-28.68,Posted
2025-03-31,"Amazon","AMAZON MARKETPLA INTERNET   ***********9898",Shopping,-19.43,Posted
2025-03-31,"Goodwill","GOODWILL # 098           GILBERT      AZ",Shopping,-111.28,Posted
2025-03-31,"Trader Joe's","TRADER JOE S #28 TRADER  GILBERT      AZ",Groceries,-61.11,Posted
2025-03-31,"In-N-Out Burger","IN-N-OUT CHANDLER 3      CHANDLER     AZ",Fast Food,-33.89,Posted
2025-03-28,"USAA Credit Card","USAA CREDIT CARD PAYMENT",Credit Card Payment,-15918.10,Posted
2025-03-28,"Stash","STASH CAPITAL (S ACH        ***********7756",Investments,11234.05,Posted
2025-03-28,"Stash","STASH CAPITAL (S ACH        ***********9583",Investments,5156.71,Posted
2025-03-27,"Transfer to Venmo","VENMO            PAYMENT    ***********7248",Transfer,-250.03,Posted
2025-03-27,"Cox Communications","COX COMM PHX     BANK DRAFT ***********0O8z",Utilities,-135.95,Posted
2025-03-26,"Stash","STASH CAPITAL (S ACH        ***********0987",Investments,-75.00,Posted
2025-03-26,"Amazon","AMAZON MARKETPLA INTERNET   ***********1788",Shopping,-22.31,Posted
2025-03-26,"PayPal Purchase","PAYPAL           INST XFER  *********** 1AF",Uncategorized,-8.44,Posted
2025-03-26,"PayPal Purchase","PAYPAL           INST XFER  ***********1518",Uncategorized,-1.99,Posted
2025-03-26,"Blu Omega Payroll","BLU OMEGA LLC    PAYROLL    ***********4674",Paycheck,14213.50,Posted
2025-03-25,"Stash Cash Po","Stash Cash Mngt  Stash      ***********PO82",Investments,-30.00,Posted
2025-03-25,"Amazon","AMAZON.COM SERVI INTERNET   ***********6728",Shopping,-27.48,Posted
2025-03-25,"Hims & Hers Health","HIMS & HERS HEALTH       FORHIMS.COM  CA",Pharmacy,-606.00,Posted
2025-03-24,"Amazon Store Card","AMZ_STORECRD_PMT PAYMENT    ***********6199",Credit Card Payment,-168.00,Posted
2025-03-24,"Uber Eats","PAYPAL           INST XFER  ***********EATS",Food & Dining,-54.46,Posted
2025-03-24,"Uber Eats","PAYPAL           INST XFER  ***********EATS",Food & Dining,-11.96,Posted
2025-03-24,"City of Chandler","CITY OF CHANDLER         480-782-2280 AZ",Utilities,-69.27,Posted
2025-03-24,"Sharkeys Cuts for Kidsb","SHARKEYS CUTS FOR KIDSB  GILBERT      AZ",Hair,-44.71,Posted
2025-03-24,"Fry's Food and Drug","FRYS-FOOD-DRG #0072      GILBERT      AZ",Groceries,-22.96,Posted
2025-03-21,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********4749",Financial,-108.96,Posted
2025-03-21,"Blue Sky Pest Co","Blue Sky Pest Co WWP*Blue S ***********c40b",Uncategorized,-50.00,Posted
2025-03-20,"Transfer to Venmo","VENMO            PAYMENT    ***********5411",Transfer,-1826.85,Posted
2025-03-19,"Transfer to Venmo","VENMO            PAYMENT    ***********9650",Transfer,-1000.00,Posted
2025-03-19,"Rocket Money Premium","Rocket Money     Premium    ***********B1B3",Financial,-10.78,Posted
2025-03-19,"Costco","COSTCO WHSE #0644        GILBERT      AZ",Shopping,-183.16,Posted
2025-03-18,"Amazon","AMAZON.COM SERVI INTERNET   ***********0382",Shopping,-79.48,Posted
2025-03-18,"Stash Cash Kupq","Stash Cash Mngt  Stash      ***********KUPQ",Investments,-30.00,Posted
2025-03-17,"USAA Credit Card","USAA CREDIT CARD PAYMENT    ***********5021",Credit Card Payment,-333.00,Posted
2025-03-17,"Salt River Project SurePay","SRP              SUREPAY-S1 ***********8008",Bills & Utilities,-188.81,Posted
2025-03-17,"Fda","FDA CHANDLER #2115       CHANDLER     AZ",Restaurants,-194.58,Posted
2025-03-17,"Costco","COSTCO WHSE #0644        GILBERT      AZ",Shopping,-99.61,Posted
2025-03-17,"Circle K","CIRCLE K # 03462         GILBERT      AZ",Fast Food,-51.43,Posted
2025-03-17,"Jv's Barbershop","SQ *JV'S BARBERSHOP      GILBERT      AZ",Hair,-41.25,Posted
2025-03-17,"Posit Software","POSIT SOFTWARE  PBC      POSIT.CO     MA",Business Services,-15.95,Posted
2025-03-17,"Mesa Gateway Airport","PHX MESA GATEWAY AIRPOR  4809887600   AZ",Parking,-15.00,Posted
2025-03-17,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-3.01,Posted
2025-03-14,"Mobile Deposit","DEPOSIT@MOBILE",Income,3653.70,Posted
2025-03-14,"Mobile Deposit","DEPOSIT@MOBILE",Income,807.66,Posted
2025-03-13,"PayPal Purchase","PAYPAL           INST XFER  ***********X.CO",Uncategorized,-18.32,Posted
2025-03-13,"Sun Devil Auto","SUN DEVIL AUTO 1222      CHANDLER     AZ",Gas,-141.20,Posted
2025-03-12,"Costco","COSTCO WHSE #0644        GILBERT      AZ",Shopping,-271.48,Posted
2025-03-12,"Blu Omega Payroll","BLU OMEGA LLC    PAYROLL    ***********6820",Paycheck,2731.79,Posted
2025-03-11,"Stash Cash","Stash Cash Mngt  Stash      ***********0RZ3",Investments,-30.00,Posted
2025-03-10,"Spotify","PAYPAL           INST XFER  ***********USAI",Music,-12.75,Posted
2025-03-10,"PayPal Purchase","PAYPAL           INST XFER  ***********RRIS",Uncategorized,-7.00,Posted
2025-03-10,"Posit Software","POSIT SOFTWARE  PBC      WWW.POSIT.CO MA",Electronics & Software,-13.82,Posted
2025-03-10,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-3.01,Posted
2025-03-10,"Stash Cash Gamkufhvf","Stash Cash Mngt  Stash      6GXDR2GAMKUFHVF",Income,120.00,Posted
2025-03-07,"Lakeview Loan Servicing","LAKEVIEW LN SRV  MTG PYMT   ***********8233",Mortgage & Rent,-2840.68,Posted
2025-03-06,"Fry's Food and Drug","FRYS-FOOD-DRG #0072      GILBERT      AZ",Groceries,-44.16,Posted
2025-03-06,"Wire Transfer Credit","WIRE TRANSFER CREDIT",Transfer,980.00,Posted
2025-03-05,"Google Apps Comme","GOOGLE           APPS_COMME ***********6B9Y",Entertainment,-57.60,Posted
2025-03-05,"Google Apps Comme","GOOGLE           APPS_COMME ***********7CS3",Entertainment,-14.40,Posted
2025-03-04,"Stash Cash Ub","Stash Cash Mngt  Stash      ***********UB0T",Investments,-30.00,Posted
2025-03-04,"Stash","Stash Financial  Stash Subs ***********2459",Investments,-9.00,Posted
2025-03-04,"OpenAI","OPENAI *CHATGPT SUBSCR   OPENAI.COM   CA",Business Services,-21.26,Posted
2025-03-03,"Interest Paid","INTEREST PAID",Interest Income,0.01,Posted
2025-03-03,"Stash","STASH CAPITAL (S ACH        ***********7984",Investments,-135.00,Posted
2025-03-03,"Stash","STASH CAPITAL (S ACH        ***********7453",Investments,-75.00,Posted
2025-03-03,"Disney+","PAYPAL           INST XFER  ***********PLUS",Television,-12.00,Posted
2025-03-03,"Circle K","CIRCLE K 01859           PHOENIX      AZ",Fast Food,-74.11,Posted
2025-03-03,"Posit Software","POSIT SOFTWARE  PBC      WWW.POSIT.CO MA",Electronics & Software,-13.82,Posted
2025-03-03,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-4.01,Posted
2025-02-28,"Toyota","LHM TOYOTA PEORIA        PEORIA       AZ",Auto & Transport,-9.72,Posted
2025-02-27,"Transfer to Venmo","VENMO            PAYMENT    ***********8589",Transfer,-143.32,Posted
2025-02-27,"Cox Communications","COX COMM PHX     BANK DRAFT ***********OnxX",Utilities,-135.95,Posted
2025-02-27,"Transfer from Venmo","VENMO            CASHOUT    ***********7729",Transfer,18.47,Posted
2025-02-26,"Stash","STASH CAPITAL (S ACH        ***********5549",Investments,-75.00,Posted
2025-02-26,"PayPal Purchase","PAYPAL           INST XFER  *********** BC8",Uncategorized,-8.44,Posted
2025-02-26,"PayPal Purchase","PAYPAL           INST XFER  ***********BERG",Uncategorized,-1.99,Posted
2025-02-26,"Blu Omega Payroll","BLU OMEGA LLC    PAYROLL    ***********0510",Paycheck,2731.79,Posted
2025-02-25,"Amazon Store Card","AMZ_STORECRD_PMT PAYMENT    ***********6199",Credit Card Payment,-177.00,Posted
2025-02-25,"Stash Cash Gi","Stash Cash Mngt  Stash      ***********22GI",Investments,-30.00,Posted
2025-02-24,"City of Chandler","CITY OF CHANDLER         480-782-2280 AZ",Utilities,-66.73,Posted
2025-02-21,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********4749",Financial,-108.96,Posted
2025-02-21,"Blue Sky Pest Co S","Blue Sky Pest Co WWP*Blue S ***********a4f0",Uncategorized,-50.00,Posted
2025-02-21,"Circle K","CIRCLE K 06651           CHANDLER     AZ",Fast Food,-32.40,Posted
2025-02-19,"Paddle","PADDLE.COM MARKE IAT PAYPAL ***********2406",Electronics & Software,-53.87,Posted
2025-02-19,"Stash Cash Lvy","Stash Cash Mngt  Stash      ***********LVY7",Investments,-30.00,Posted
2025-02-19,"Rocket Money Premium","Rocket Money     Premium    ***********N3D3",Financial,-10.78,Posted
2025-02-18,"Salt River Project SurePay","SRP              SUREPAY-S1 ***********8008",Bills & Utilities,-227.62,Posted
2025-02-18,"Costco","COSTCO WHSE #0644        GILBERT      AZ",Shopping,-275.82,Posted
2025-02-18,"Fry's Food and Drug","FRYS-FOOD-DRG #0072      GILBERT      AZ",Groceries,-22.08,Posted
2025-02-18,"Posit Software","POSIT SOFTWARE  PBC      POSIT.CO     MA",Business Services,-15.95,Posted
2025-02-14,"Uber","PAYPAL           INST XFER  ***********UBER",Rental Car & Taxi,-40.41,Posted
2025-02-14,"S Unibody &a","PP*AL&APOS S UNIBODY &A  PHOENIX      AZ",Business Services,-4025.00,Posted
2025-02-14,"Fry's Food and Drug","FRYS-FOOD-DRG #0072      GILBERT      AZ",Groceries,-56.88,Posted
2025-02-13,"WASTE MANAGEMENT PAYMENT    ***********3001","WASTE MANAGEMENT PAYMENT    ***********3001",Category Pending,-55.81,Posted
2025-02-13,"PAYPAL           INST XFER  ***********X.CO","PAYPAL           INST XFER  ***********X.CO",Category Pending,-18.32,Posted
2025-02-12,"BLU OMEGA LLC    PAYROLL    ***********4125","BLU OMEGA LLC    PAYROLL    ***********4125",Category Pending,2731.79,Posted
2025-02-11,"Stash Cash Mngt  Stash      ***********7GU8","Stash Cash Mngt  Stash      ***********7GU8",Category Pending,-30.00,Posted
2025-02-11,"VENMO            CASHOUT    ***********7887","VENMO            CASHOUT    ***********7887",Category Pending,2000.00,Posted
2025-02-10,"AMAZON MARKETPLA INTERNET   ***********4728","AMAZON MARKETPLA INTERNET   ***********4728",Category Pending,-64.28,Posted
2025-02-10,"PAYPAL           INST XFER  ***********USAI","PAYPAL           INST XFER  ***********USAI",Category Pending,-12.75,Posted
2025-02-10,"PAYPAL           INST XFER  ***********RRIS","PAYPAL           INST XFER  ***********RRIS",Category Pending,-7.00,Posted
2025-02-10,"TST* COPPER STILL MOONS  GILBERT      AZ","TST* COPPER STILL MOONS  GILBERT      AZ",Category Pending,-103.01,Posted
2025-02-10,"ARIZONA TUBES AND HOSE   PHOENIX      AZ","ARIZONA TUBES AND HOSE   PHOENIX      AZ",Category Pending,-40.00,Posted
2025-02-10,"POSIT SOFTWARE  PBC      WWW.POSIT.CO MA","POSIT SOFTWARE  PBC      WWW.POSIT.CO MA",Category Pending,-13.82,Posted
2025-02-10,"ICP*Goldfish Swim Schoo  480-6802323  AZ","ICP*Goldfish Swim Schoo  480-6802323  AZ",Category Pending,-2.01,Posted
2025-02-07,"LAKEVIEW LN SRV  MTG PYMT   ***********8233","LAKEVIEW LN SRV  MTG PYMT   ***********8233",Category Pending,-2784.80,Posted
2025-02-07,"STASH CAPITAL (S ACH        ***********0740","STASH CAPITAL (S ACH        ***********0740",Category Pending,515.85,Posted
2025-02-06,"PULL N SAVE 27TH AVE     PHOENIX      AZ","PULL N SAVE 27TH AVE     PHOENIX      AZ",Category Pending,-3.00,Posted
2025-02-05,"GOOGLE           APPS_COMME ***********RJNE","GOOGLE           APPS_COMME ***********RJNE",Category Pending,-57.60,Posted
2025-02-05,"GOOGLE           APPS_COMME ***********RKIB","GOOGLE           APPS_COMME ***********RKIB",Category Pending,-14.40,Posted
2025-02-04,"Stash Cash Mngt  Stash      ***********8KEM","Stash Cash Mngt  Stash      ***********8KEM",Category Pending,-30.00,Posted
2025-02-04,"Stash Financial  Stash Subs ***********B4E3","Stash Financial  Stash Subs ***********B4E3",Category Pending,-9.00,Posted
2025-02-04,"OPENAI *CHATGPT SUBSCR   OPENAI.COM   CA","OPENAI *CHATGPT SUBSCR   OPENAI.COM   CA",Category Pending,-21.26,Posted
2025-02-04,"Stash Cash Svehurqgun","Stash Cash Mngt  Stash      3ZNH5SVEHURQGUN",Income,310.00,Posted
2025-02-03,"Interest Paid","INTEREST PAID",Interest Income,0.03,Posted
2025-02-03,"Taxes Withheld","TAX WITHHELD",Taxes,-0.01,Posted
2025-02-03,"Transfer to Venmo","VENMO            PAYMENT    ***********4037",Transfer,-91.01,Posted
2025-02-03,"Disney+","PAYPAL           INST XFER  ***********PLUS",Television,-12.00,Posted
2025-02-03,"Transfer to Venmo","VENMO            PAYMENT    ***********4998",Transfer,-3.00,Posted
2025-02-03,"Trader Joe's","TRADER JOE S #28 TRADER  GILBERT      AZ",Groceries,-70.34,Posted
2025-02-03,"Circle K","CIRCLE K # 41604         CHANDLER     AZ",Gas,-50.00,Posted
2025-02-03,"Sport Clips","SPORT CLIPS - AZ 4470 S  CHANDLER     AZ",Hair,-36.00,Posted
2025-02-03,"Posit Software","POSIT SOFTWARE  PBC      WWW.POSIT.CO MA",Electronics & Software,-13.82,Posted
2025-01-31,"Stash","STASH CAPITAL (S ACH        ***********5009",Investments,-75.00,Posted
2025-01-31,"OpenAI","OPENAI                   OPENAI.COM   CA",Business Services,-21.26,Posted
2025-01-29,"Stash","STASH CAPITAL (S ACH        ***********8662",Investments,-135.00,Posted
2025-01-29,"Blu Omega Payroll","BLU OMEGA LLC    PAYROLL    ***********3436",Paycheck,2731.79,Posted
2025-01-28,"Stash","STASH CAPITAL (S ACH        ***********8910",Investments,-75.00,Posted
2025-01-28,"Stash Cash","Stash Cash Mngt  Stash      ***********DKN8",Investments,-30.00,Posted
2025-01-27,"Cox Communications","COX COMM PHX     BANK DRAFT ***********BifN",Utilities,-135.95,Posted
2025-01-27,"Transfer to Venmo","VENMO            PAYMENT    ***********2540",Transfer,-94.61,Posted
2025-01-27,"PayPal Purchase","PAYPAL           INST XFER  *********** 87A",Uncategorized,-8.44,Posted
2025-01-24,"Amazon Store Card","AMZ_STORECRD_PMT PAYMENT    ***********6199",Credit Card Payment,-178.00,Posted
2025-01-24,"USAA Credit Card","USAA CREDIT CARD PAYMENT",Credit Card Payment,-1700.00,Posted
2025-01-24,"Chandler","CHANDLER Q               CHANDLER     AZ",Gas,-50.01,Posted
2025-01-23,"Vimeo","VMO*VIMEO.COM            848-359-5618 NY",Entertainment,-116.21,Posted
2025-01-22,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********4749",Financial,-81.43,Posted
2025-01-22,"Blue Sky Pest Co","Blue Sky Pest Co WWP*Blue S ***********54d0",Lawn & Garden,-50.00,Posted
2025-01-22,"Stash Cash Er","Stash Cash Mngt  Stash      ***********ER4J",Investments,-30.00,Posted
2025-01-22,"Rocket Money Premium","Rocket Money     Premium    ***********G5S6",Financial,-10.78,Posted
2025-01-22,"City of Chandler","CITY OF CHANDLER         480-782-2280 AZ",Utilities,-69.27,Posted
2025-01-21,"Transfer to Venmo","VENMO            PAYMENT    ***********9984",Transfer,-200.00,Posted
2025-01-21,"Uber Eats","PAYPAL           INST XFER  ***********EATS",Food & Dining,-87.66,Posted
2025-01-21,"Uber Eats","PAYPAL           INST XFER  ***********EATS",Food & Dining,-12.27,Posted
2025-01-21,"Costco","COSTCO WHSE #0644        GILBERT      AZ",Shopping,-261.91,Posted
2025-01-21,"Costco","COSTCO WHSE #0644        GILBERT      AZ",Shopping,-8.85,Posted
2025-01-21,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-5.01,Posted
2025-01-21,"Transfer from Venmo","VENMO            CASHOUT    ***********1584",Transfer,15.52,Posted
2025-01-17,"Salt River Project SurePay","SRP              SUREPAY-S1 ***********8008",Bills & Utilities,-187.60,Posted
2025-01-17,"Posit Software","POSIT SOFTWARE  PBC      POSIT.CO     MA",Business Services,-15.95,Posted
2025-01-16,"Circle K","CIRCLE K # 03462         GILBERT      AZ",Fast Food,-2.96,Posted
2025-01-16,"Blu Omega Payroll","BLU OMEGA LLC    PAYROLL    ***********0725",Paycheck,2731.79,Posted
2025-01-15,"Republic Services","REPUBLICSERVICES RSIBILLPAY ***********5169",Utilities,-140.47,Posted
2025-01-14,"Amazon","AMAZON.COM SERVI INTERNET   ***********0010",Shopping,-77.66,Posted
2025-01-14,"Stash Cash","Stash Cash Mngt  Stash      ***********L4PL",Investments,-30.00,Posted
2025-01-14,"Amazon","AMAZON.COM SERVI INTERNET   ***********9290",Shopping,-14.53,Posted
2025-01-13,"Transfer to Venmo","VENMO            PAYMENT    ***********2900",Transfer,-316.53,Posted
2025-01-13,"Republic Services","REPUBLICSERVICES RSIBILLPAY ***********5169",Utilities,-140.47,Posted
2025-01-13,"PayPal Purchase","PAYPAL           INST XFER  ***********X.CO",Uncategorized,-18.32,Posted
2025-01-13,"Country Place at","COUNTRY PLACE AT CH      866.800.4656 NE",Mortgage & Rent,-214.14,Posted
2025-01-13,"The Uncommon","TST* THE UNCOMMON        CHANDLER     AZ",Restaurants,-80.52,Posted
2025-01-13,"Goodwill","GOODWILL # 098           GILBERT      AZ",Shopping,-46.77,Posted
2025-01-13,"Icp Goldfish Swim Schoo","ICP*Goldfish Swim Schoo  480-6802323  AZ",Education,-3.01,Posted
2025-01-10,"Spotify","PAYPAL           INST XFER  ***********USAI",Music,-12.75,Posted
2025-01-10,"PayPal Purchase","PAYPAL           INST XFER  ***********RRIS",Uncategorized,-7.00,Posted
2025-01-09,"Posit Software","POSIT SOFTWARE  PBC      WWW.POSIT.CO MA",Electronics & Software,-13.82,Posted
2025-01-07,"Lakeview Loan Servicing","LAKEVIEW LN SRV  MTG PYMT   ***********8233",Mortgage & Rent,-2784.80,Posted
2025-01-07,"Stash Cash","Stash Cash Mngt  Stash      ***********PQGV",Investments,-30.00,Posted
2025-01-07,"Transfer from Venmo","VENMO            CASHOUT    ***********9543",Transfer,337.50,Posted
2025-01-06,"Transfer to Venmo","VENMO            PAYMENT    ***********5394",Transfer,-74.21,Posted
2025-01-06,"Google Apps Comme","GOOGLE           APPS_COMME ***********82VR",Entertainment,-57.60,Posted
2025-01-06,"Transfer to Venmo","VENMO            PAYMENT    ***********5249",Transfer,-28.65,Posted
